iter	Passed	Remaining
400	30964	46253
401	31042	46177
402	31111	46087
403	31177	45994
404	31242	45899
405	31299	45792
406	31363	45697
407	31410	45576
408	31463	45464
409	31509	45342
410	31548	45211
411	31588	45082
412	31625	44949
413	31673	44832
414	31715	44706
415	31763	44590
416	31807	44470
417	31854	44352
418	31895	44227
419	31938	44106
420	31988	43993
421	32046	43893
422	32094	43778
423	32143	43666
424	32182	43540
425	32224	43419
426	32268	43301
427	32309	43180
428	32357	43067
429	32404	42954
430	32450	42840
431	32494	42723
432	32543	42615
433	32589	42501
434	32642	42397
435	32700	42300
436	32836	42303
437	32901	42215
438	32952	42109
439	33076	42097
440	33162	42036
441	33215	41932
442	33267	41828
443	33314	41718
444	33363	41610
445	33407	41496
446	33451	41383
447	33494	41269
448	33534	41152
449	33586	41049
450	33624	40931
451	33668	40819
452	33710	40705
453	33753	40593
454	33791	40475
455	33827	40356
456	33864	40236
457	33900	40118
458	33939	40003
459	33977	39886
460	34016	39772
461	34058	39661
462	34111	39563
463	34150	39450
464	34189	39335
465	34223	39217
466	34261	39103
467	34296	38986
468	34330	38869
469	34364	38751
470	34400	38636
471	34434	38519
472	34468	38404
473	34504	38290
474	34541	38176
475	34581	38068
476	34616	37954
477	34651	37841
478	34695	37737
479	34730	37624
480	34774	37521
481	34811	37411
482	34848	37301
483	34884	37191
484	34919	37079
485	34957	36971
486	34995	36863
487	35031	36754
488	35069	36647
489	35106	36539
490	35151	36440
491	35207	36351
492	35263	36264
493	35320	36178
494	35356	36071
495	35404	35975
496	35441	35869
497	35499	35785
498	35606	35749
499	35794	35794
500	35860	35717
501	35918	35632
502	35975	35546
503	36022	35450
504	36089	35374
505	36143	35286
506	36200	35201
507	36253	35111
508	36327	35043
509	36384	34957
510	36435	34867
511	36495	34784
512	36553	34700
513	36634	34639
514	36724	34585
515	36803	34521
516	36857	34433
517	36908	34343
518	36972	34265
519	37031	34182
520	37078	34089
521	37126	33997
522	37176	33906
523	37229	33818
524	37274	33724
525	37335	33644
526	37396	33564
527	37447	33476
528	37520	33407
529	37585	33330
530	37688	33287
531	37818	33268
532	37965	33264
533	38084	33234
534	38161	33168
535	38253	33115
536	38334	33051
537	38432	33003
538	38517	32943
539	38590	32873
540	38669	32808
541	38754	32748
542	38835	32685
543	38916	32620
544	38983	32545
545	39060	32479
546	39127	32403
547	39191	32325
548	39267	32258
549	39339	32186
550	39477	32169
551	39604	32143
552	39710	32098
553	39807	32046
554	39887	31981
555	39965	31915
556	40053	31855
557	40125	31783
558	40207	31719
559	40345	31699
560	40449	31652
561	40523	31582
562	40578	31496
563	40642	31418
564	40705	31340
565	40763	31256
566	40815	31169
567	40871	31085
568	40927	31001
569	40977	30912
570	41027	30824
571	41083	30740
572	41135	30654
573	41187	30567
574	41237	30479
575	41287	30392
576	41340	30306
577	41398	30225
578	41450	30139
579	41503	30054
580	41555	29968
581	41602	29879
582	41648	29789
583	41696	29701
584	41746	29614
585	41796	29528
586	41864	29454
587	41931	29380
588	41985	29297
589	42036	29211
590	42081	29122
591	42133	29037
592	42183	28951
593	42240	28871
594	42291	28786
595	42346	28704
596	42410	28629
597	42471	28551
598	42523	28467
599	42577	28384
600	42627	28300
601	42675	28214
602	42725	28129
603	42773	28043
604	42824	27959
605	42907	27897
606	43021	27854
607	43152	27822
608	43250	27768
609	43335	27706
610	43386	27622
611	43439	27539
612	43485	27453
613	43539	27371
614	43588	27287
615	43639	27203
616	43690	27120
617	43741	27037
618	43791	26954
619	43838	26868
620	43886	26784
621	43933	26699
622	43984	26616
623	44033	26533
624	44085	26451
625	44133	26367
626	44186	26286
627	44237	26204
628	44285	26120
629	44331	26036
630	44382	25954
631	44430	25870
632	44482	25789
633	44532	25708
634	44587	25628
635	44753	25613
636	44876	25573
637	44951	25505
638	45037	25443
639	45129	25385
640	45206	25318
641	45282	25250
642	45379	25195
643	45468	25134
644	45542	25066
645	45622	25000
646	45725	24947
647	45836	24899
648	45932	24841
649	46017	24778
650	46104	24716
651	46177	24647
652	46267	24586
653	46344	24518
654	46407	24443
655	46467	24367
656	46524	24289
657	46572	24206
658	46633	24130
659	46683	24048
660	46743	23972
661	46791	23890
662	46857	23817
663	46911	23738
664	46960	23656
665	47012	23577
666	47063	23496
667	47132	23425
668	47198	23352
669	47251	23273
670	47305	23194
671	47356	23114
672	47403	23032
673	47465	22957
674	47519	22879
675	47565	22797
676	47612	22716
677	47682	22645
678	47746	22572
679	47979	22578
680	48261	22606
681	48494	22611
682	48674	22591
683	48855	22570
684	49075	22567
685	49241	22539
686	49424	22517
687	49496	22446
688	49564	22372
689	49625	22295
690	49683	22217
691	49747	22142
692	49808	22065
693	49870	21989
694	49926	21910
695	49985	21832
696	50043	21755
697	50101	21677
698	50157	21598
699	50214	21520
700	50271	21442
701	50332	21366
702	50394	21290
703	50451	21212
704	50509	21135
705	50566	21057
706	50623	20979
707	50675	20900
708	50736	20823
709	50798	20748
710	50859	20672
711	50933	20602
712	50989	20524
713	51047	20447
714	51104	20370
715	51191	20304
716	51258	20231
717	51312	20153
718	51369	20076
719	51420	19997
720	51469	19916
721	51521	19838
722	51601	19769
723	51662	19694
724	51730	19622
725	51790	19546
726	51840	19466
727	51889	19387
728	51937	19307
729	51986	19227
730	52039	19149
731	52107	19077
732	52160	18999
733	52234	18929
734	52299	18856
735	52355	18779
736	52413	18703
737	52466	18626
738	52522	18549
739	52586	18476
740	52649	18402
741	52708	18327
742	52796	18261
743	52900	18202
744	52970	18130
745	53025	18054
746	53077	17976
747	53129	17899
748	53182	17822
749	53232	17744
750	53283	17666
751	53337	17589
752	53404	17517
753	53453	17439
754	53508	17363
755	53562	17287
756	53612	17209
757	53667	17134
758	53730	17060
759	53790	16986
760	53842	16909
761	53894	16833
762	53944	16756
763	53991	16677
764	54047	16602
765	54101	16527
766	54150	16449
767	54211	16376
768	54266	16301
769	54361	16237
770	54475	16180
771	54599	16125
772	54706	16065
773	54820	16006
774	54918	15943
775	55004	15877
776	55081	15808
777	55164	15740
778	55243	15672
779	55320	15603
780	55404	15535
781	55490	15469
782	55558	15397
783	55674	15338
784	55756	15270
785	55856	15207
786	55910	15132
787	55991	15063
788	56050	14989
789	56100	14912
790	56164	14839
791	56239	14769
792	56294	14694
793	56388	14629
794	56471	14561
795	56539	14489
796	56634	14425
797	56720	14357
798	56771	14281
799	56843	14210
800	56901	14136
801	56967	14064
802	57018	13988
803	57091	13917
804	57268	13872
805	57347	13803
806	57434	13735
807	57543	13673
808	57618	13603
809	57700	13534
810	57777	13464
811	57867	13397
812	57968	13333
813	58057	13266
814	58140	13197
815	58217	13127
816	58287	13055
817	58355	12983
818	58440	12915
819	58514	12844
820	58599	12776
821	58680	12706
822	58766	12638
823	58873	12574
824	58947	12503
825	59037	12436
826	59121	12367
827	59215	12300
828	59286	12229
829	59378	12161
830	59485	12097
831	59585	12031
832	59755	11979
833	59859	11914
834	59945	11845
835	60017	11773
836	60089	11701
837	60155	11629
838	60220	11555
839	60283	11482
840	60356	11411
841	60430	11339
842	60501	11267
843	60564	11194
844	60675	11129
845	60866	11079
846	61008	11020
847	61117	10955
848	61203	10885
849	61286	10815
850	61356	10742
851	61428	10670
852	61497	10598
853	61579	10527
854	61649	10455
855	61735	10385
856	61792	10310
857	61849	10236
858	61914	10162
859	61972	10088
860	62046	10016
861	62109	9943
862	62163	9868
863	62250	9798
864	62331	9727
865	62431	9660
866	62521	9590
867	62609	9521
868	62707	9453
869	62787	9382
870	62875	9312
871	62960	9241
872	63032	9169
873	63094	9096
874	63148	9021
875	63232	8950
876	63309	8879
877	63403	8810
878	63515	8743
879	63630	8676
880	63722	8607
881	63828	8539
882	63909	8468
883	63996	8397
884	64075	8326
885	64170	8256
886	64221	8181
887	64281	8107
888	64349	8034
889	64423	7962
890	64493	7889
891	64558	7816
892	64635	7744
893	64733	7675
894	64895	7613
895	65183	7565
896	65441	7514
897	65782	7471
898	66080	7423
899	66286	7365
900	66586	7316
901	66836	7261
902	67051	7202
903	67226	7139
904	67415	7076
905	67532	7006
906	67624	6933
907	67718	6861
908	67823	6789
909	67909	6716
910	68010	6644
911	68102	6571
912	68208	6499
913	68403	6436
914	68577	6370
915	68727	6302
916	68859	6232
917	68999	6163
918	69099	6090
919	69203	6017
920	69292	5943
921	69402	5871
922	69492	5797
923	69564	5721
924	69627	5645
925	69695	5569
926	69752	5492
927	69807	5416
928	69858	5339
929	69912	5262
930	69974	5186
931	70030	5109
932	70093	5033
933	70151	4957
934	70205	4880
935	70260	4804
936	70318	4727
937	70389	4652
938	70456	4577
939	70511	4500
940	70565	4424
941	70623	4348
942	70697	4273
943	70773	4198
944	70839	4122
945	70903	4047
946	70964	3971
947	71034	3896
948	71122	3822
949	71193	3747
950	71263	3671
951	71321	3596
952	71377	3520
953	71433	3444
954	71489	3368
955	71539	3292
956	71606	3217
957	71663	3141
958	71713	3065
959	71791	2991
960	71857	2916
961	71915	2840
962	71999	2766
963	72036	2690
964	72076	2614
965	72129	2538
966	72182	2463
967	72284	2389
968	72377	2315
969	72435	2240
970	72518	2165
971	72608	2091
972	72665	2016
973	72719	1941
974	72782	1866
975	72846	1791
976	72890	1715
977	72935	1640
978	72975	1565
979	73019	1490
980	73069	1415
981	73119	1340
982	73169	1265
983	73215	1190
984	73294	1116
985	73364	1041
986	73424	967
987	73485	892
988	73550	818
989	73606	743
990	73659	668
991	73702	594
992	73747	519
993	73789	445
994	73831	371
995	73870	296
996	73913	222
997	73960	148
998	74015	74
999	74060	0
